date,kind,varieties,type,price
9/8/2015,תפוחים,זהוב דלישס,ק' 6.5 מותג,4.80
9/8/2015,תפוחים,זהוב דלישס,ק' 7 מותג,6.10
9/8/2015,תפוחים,זהוב דלישס,ק' 7.5 מותג,6.95
9/8/2015,תפוחים,סטרקינג דל,ק' 6.5 מותג,5.20
9/8/2015,תפוחים,סטרקינג דל,ק' 7 מותג,6.20
9/8/2015,תפוחים,סטרקינג דל,ק' 7.5 מותג,7.15
9/7/2015,לימונים,לימונים,סוג א,7.35
9/7/2015,קלמנטינות,סצומה,.,5.30
9/7/2015,תפוזים,ולנסיה,סוג א',6.65
9/7/2015,אבטיחים,מיני,.,3.25
9/7/2015,אבטיחים,סידלס,במיכלים,3.00
9/7/2015,אבטיחים,סידלס,קרטונים,3.50
9/7/2015,בטטות,,מ- 250 גר סוג א,4.20
9/7/2015,בצל,אדום,מקומי,1.85
9/7/2015,בצל,ירוק,ארוז סוג א,16.75
9/7/2015,בצל,ירוק,תפזורת סוג א,8.40
9/7/2015,בצל,ריברסייד,ק' 77-50 סוג א,1.55
9/7/2015,ברוקולי,,ארוז,15.00
9/7/2015,גזר,,ארוז,4.45
9/7/2015,גזר,,תפזורת סוג א,3.90
9/7/2015,דלורית,,סוג א,1.90
9/7/2015,דלעת,,בין 25-10 ק"ג א,1.75
9/7/2015,חזרת,,ב- 30-10 ס' א,30.00
9/7/2015,חסה,עגולה,יח' 1 סוג א,5.60
9/7/2015,חסה,ערבית,יח' 1 סוג א,4.30
9/7/2015,חצילים,,חממה,5.75
9/7/2015,כרוב,אדום,1-0.5 ק"ג סוג א,5.30
9/7/2015,כרוב,לבן,1-0.8 ק"ג סוג א,3.20
9/7/2015,כרובית,,בין 1.2-1 ק"ג א,5.10
9/7/2015,לוביה,,סוג א',25.50
9/7/2015,לוף,,ב- 10-7 ס"מ א,6.35
9/7/2015,מלונים,,כתום,3.55
9/7/2015,מלונים,גליה,מותג,3.75
9/7/2015,מלפפון,,.,4.80
9/7/2015,סלק,,ק' 85-60 סוג א,2.45
9/7/2015,עגבניות,חממה,.,6.40
9/7/2015,עגבניות,צ`רי,אשכולות,8.20
9/7/2015,עגבניות,צ`רי,תמר אשכולות,10.70
9/7/2015,פטריות,שמפניון,ק' 50 ממ' סוג א,23.15
9/7/2015,פלפל,אדום,חממה,7.20
9/7/2015,פלפל,חריף,ירוק,5.75
9/7/2015,פלפל,ירוק בהיר,.,5.95
9/7/2015,פלפל,ירוק כהה,ק' 70-60 סוג-א,5.75
9/7/2015,פלפל,צהוב,ק' 75-65 סוג א,7.75
9/7/2015,צנוניות,,ארוז,5.00
9/7/2015,קולורבי,,ב- 1-0.5 קג'  א,8.10
9/7/2015,קשואים,מקומי,סוג א,7.15
9/7/2015,שום,יבוא,סוג א,17.20
9/7/2015,שום,יבש,ק' 50-20 סוג א,13.30
9/7/2015,שומר,,סוג א,5.00
9/7/2015,שעועית,ירוקה,10-7 ס"מ סוג א,16.00
9/7/2015,תירס,,ארוז סוג א,4.30
9/7/2015,תפוח אדמה,דזירה,ארוז סוג א,3.20
9/7/2015,תפוח אדמה,דזירה,תפזורת סוג א,2.25
9/7/2015,תפוח אדמה,לבן,ארוז סוג א,2.70
9/7/2015,תפוח אדמה,לבן,תפזורת סוג א,1.65
9/7/2015,אבוקדו,,גליל,7.75
9/7/2015,אגסים,ספדונה,ק' 6 מותג,6.20
9/7/2015,אגסים,ספדונה,ק' 6.5 מותג,7.40
9/7/2015,אגסים,ספדונה,ק' 7 מותג,8.50
9/7/2015,אננס,,סוג א,20.85
9/7/2015,אפרסקים,,סמר סנו ק' 6,4.95
9/7/2015,אפרסקים,,סמר סנו ק' 6.5,5.95
9/7/2015,אפרסקים,,סמר סנו ק' 7,6.85
9/7/2015,בננות,,סוג א,5.55
9/7/2015,גויבות,,סוג א',14.35
9/7/2015,חבושים,,סוג א,9.65
9/7/2015,מנגו,טומי,סוג א,6.05
9/7/2015,מנגו,מיה,סוג א,15.00
9/7/2015,מנגו,קיט,סוג א,5.90
9/7/2015,מנגו,קנט,סוג א,5.20
9/7/2015,מנגו,שלי,סוג א,7.85
9/7/2015,נקטרינות,אדומות,ק' 6 מותג,5.95
9/7/2015,נקטרינות,אדומות,ק' 6.5 מותג,6.80
9/7/2015,נקטרינות,אדומות,ק' 7 מותג,7.75
9/7/2015,נקטרינות,לבנות,ק' 6 מותג,6.50
9/7/2015,נקטרינות,לבנות,ק' 6.5 מותג,7.45
9/7/2015,נקטרינות,לבנות,ק' 7 מותג,8.45
9/7/2015,ענבים,,קרימסון,7.80
9/7/2015,ענבים,,קרימסון מותג,12.00
9/7/2015,ענבים,זייני,סוג א,4.45
9/7/2015,ענבים,טומפסון,מותג,11.35
9/7/2015,ענבים,טומפסון,סוג א',7.30
9/7/2015,ענבים,רדגלוב,מותג,7.35
9/7/2015,ענבים,רדגלוב,סוג א,4.25
9/7/2015,פסיפלורה,,ארוז מוותג,17.00
9/7/2015,צבר,,מובחר,14.00
9/7/2015,קיווי,הוארד,סוג א מותג,14.00
9/7/2015,קיווי,ייבוא,סוג א,22.00
9/7/2015,רימונים,,.,5.10
9/7/2015,שזיפים,סוג 440,.,7.60
9/7/2015,שזיפים,סנגולד,סוג א,8.25
9/7/2015,שזיפים,שגיב,סוג א' מאורך,8.05
9/7/2015,תמרים,תמרים ברהי,סוג א,8.60
9/7/2015,תפוחים,גלה,ק' 6.5 מותג,4.85
9/7/2015,תפוחים,גלה,ק' 7 מותג,5.90
9/7/2015,תפוחים,גלה,ק' 7.5 מותג,6.85
9/7/2015,תפוחים,גרני סמיט,ק' 6.5 מותג,5.50
9/7/2015,תפוחים,גרני סמיט,ק' 7 מותג,6.40
9/7/2015,תפוחים,גרני סמיט,ק' 7.5 מותג,7.30
9/7/2015,תפוחים,זהוב דלישס,ק' 6.5 מותג,5.10
9/7/2015,תפוחים,זהוב דלישס,ק' 7 מותג,6.00
9/7/2015,תפוחים,זהוב דלישס,ק' 7.5 מותג,7.00
9/7/2015,תפוחים,סטרקינג דל,ק' 6.5 מותג,5.00
9/7/2015,תפוחים,סטרקינג דל,ק' 7 מותג,6.10
9/7/2015,תפוחים,סטרקינג דל,ק' 7.5 מותג,6.90
9/6/2015,לימונים,לימונים,סוג א,7.00
9/6/2015,קלמנטינות,סצומה,.,5.25
9/6/2015,אבטיחים,מיני,.,4.00
9/6/2015,אבטיחים,סידלס,במיכלים,2.70
9/6/2015,אבטיחים,סידלס,קרטונים,3.15
9/6/2015,בטטות,,מ- 250 גר סוג א,4.20
9/6/2015,בצל,אדום,מקומי,2.10
9/6/2015,בצל,ירוק,ארוז סוג א,17.00
9/6/2015,בצל,ירוק,תפזורת סוג א,8.35
9/6/2015,בצל,ריברסייד,ק' 77-50 סוג א,1.55
9/6/2015,ברוקולי,,ארוז,14.00
9/6/2015,גזר,,ארוז,4.35
9/6/2015,גזר,,תפזורת סוג א,3.70
9/6/2015,דלורית,,סוג א,1.95
9/6/2015,דלעת,,בין 25-10 ק"ג א,1.85
9/6/2015,חזרת,,ב- 30-10 ס' א,30.00
9/6/2015,חסה,עגולה,יח' 1 סוג א,5.90
9/6/2015,חסה,ערבית,יח' 1 סוג א,4.45
9/6/2015,חצילים,,חממה,5.40
9/6/2015,כרוב,אדום,1-0.5 ק"ג סוג א,5.25
9/6/2015,כרוב,לבן,1-0.8 ק"ג סוג א,3.00
9/6/2015,כרובית,,בין 1.2-1 ק"ג א,5.85
9/6/2015,לוביה,,סוג א',23.75
9/6/2015,לוף,,ב- 10-7 ס"מ א,6.25
9/6/2015,מלונים,,כתום,3.50
9/6/2015,מלונים,גליה,מותג,3.90
9/6/2015,מלפפון,,.,4.50
9/6/2015,סלק,,ק' 85-60 סוג א,2.85
9/6/2015,עגבניות,חממה,.,6.55
9/6/2015,עגבניות,צ`רי,אשכולות,8.00
9/6/2015,עגבניות,צ`רי,תמר אשכולות,9.50
9/6/2015,פטריות,שמפניון,ק' 50 ממ' סוג א,23.75
9/6/2015,פלפל,אדום,חממה,6.70
9/6/2015,פלפל,חריף,ירוק,5.50
9/6/2015,פלפל,ירוק בהיר,.,6.25
9/6/2015,פלפל,ירוק כהה,ק' 70-60 סוג-א,5.35
9/6/2015,פלפל,צהוב,ק' 75-65 סוג א,6.80
9/6/2015,צנוניות,,ארוז,4.55
9/6/2015,קולורבי,,ב- 1-0.5 קג'  א,7.40
9/6/2015,קשואים,מקומי,סוג א,6.40
9/6/2015,שום,יבוא,סוג א,17.50
9/6/2015,שום,יבש,ק' 50-20 סוג א,13.70
9/6/2015,שומר,,סוג א,3.85
9/6/2015,שעועית,ירוקה,10-7 ס"מ סוג א,17.50
9/6/2015,תירס,,ארוז סוג א,4.35
9/6/2015,תירס,,תפזורת סוג א,2.00
9/6/2015,תפוח אדמה,דזירה,ארוז סוג א,3.15
9/6/2015,תפוח אדמה,דזירה,תפזורת סוג א,2.25
9/6/2015,תפוח אדמה,לבן,ארוז סוג א,2.55
9/6/2015,תפוח אדמה,לבן,תפזורת סוג א,1.70
9/6/2015,אבוקדו,,גליל,7.55
9/6/2015,אגסים,ספדונה,ק' 6 מותג,6.30
9/6/2015,אגסים,ספדונה,ק' 6.5 מותג,7.40
9/6/2015,אגסים,ספדונה,ק' 7 מותג,8.50
9/6/2015,אננס,,סוג א,21.30
9/6/2015,אפרסקים,,סמר סנו ק' 6,4.70
9/6/2015,אפרסקים,,סמר סנו ק' 6.5,5.75
9/6/2015,אפרסקים,,סמר סנו ק' 7,6.60
9/6/2015,בננות,,סוג א,5.80
9/6/2015,גויבות,,סוג א',13.00
9/6/2015,חבושים,,סוג א,10.35
9/6/2015,מנגו,טומי,סוג א,6.40
9/6/2015,מנגו,מיה,סוג א,15.50
9/6/2015,מנגו,קיט,סוג א,8.85
9/6/2015,מנגו,שלי,סוג א,5.90
9/6/2015,נקטרינות,אדומות,ק' 6 מותג,5.30
9/6/2015,נקטרינות,אדומות,ק' 6.5 מותג,6.35
9/6/2015,נקטרינות,אדומות,ק' 7 מותג,7.40
9/6/2015,נקטרינות,לבנות,ק' 6 מותג,6.00
9/6/2015,נקטרינות,לבנות,ק' 6.5 מותג,7.70
9/6/2015,נקטרינות,לבנות,ק' 7 מותג,8.05
9/6/2015,ענבים,,קרימסון,7.75
9/6/2015,ענבים,,קרימסון מותג,12.25
9/6/2015,ענבים,זייני,סוג א,4.50
9/6/2015,ענבים,טומפסון,מותג,12.00
9/6/2015,ענבים,טומפסון,סוג א',7.65
9/6/2015,ענבים,רדגלוב,מותג,7.30
9/6/2015,ענבים,רדגלוב,סוג א,3.85
9/6/2015,צבר,,מובחר,13.00
9/6/2015,קיווי,הוארד,סוג א מותג,13.50
9/6/2015,קיווי,ייבוא,סוג א,22.00
9/6/2015,רימונים,,.,4.90
9/6/2015,שזיפים,סוג 440,.,7.25
9/6/2015,שזיפים,סנגולד,סוג א,8.25
9/6/2015,שזיפים,שגיב,סוג א' מאורך,7.85
9/6/2015,תמרים,תמרים ברהי,סוג א,8.70
9/6/2015,תפוחים,גלה,ק' 6.5 מותג,4.85
9/6/2015,תפוחים,גלה,ק' 7 מותג,5.90
9/6/2015,תפוחים,גלה,ק' 7.5 מותג,6.80
9/6/2015,תפוחים,גרני סמיט,ק' 6.5 מותג,5.65
9/6/2015,תפוחים,גרני סמיט,ק' 7 מותג,6.65
9/6/2015,תפוחים,גרני סמיט,ק' 7.5 מותג,7.40
9/6/2015,תפוחים,זהוב דלישס,ק' 6.5 מותג,5.30
9/6/2015,תפוחים,זהוב דלישס,ק' 7 מותג,6.20
9/6/2015,תפוחים,זהוב דלישס,ק' 7.5 מותג,7.15
9/6/2015,תפוחים,סטרקינג דל,ק' 6.5 מותג,4.90
9/6/2015,תפוחים,סטרקינג דל,ק' 7 מותג,6.00
9/6/2015,תפוחים,סטרקינג דל,ק' 7.5 מותג,6.60
9/3/2015,לימונים,לימונים,סוג א,6.95
9/3/2015,קלמנטינות,סצומה,.,5.85
9/3/2015,תפוזים,ולנסיה,סוג א',6.25
9/3/2015,אבטיחים,מיני,.,3.00
9/3/2015,אבטיחים,סידלס,במיכלים,2.25
9/3/2015,אבטיחים,סידלס,קרטונים,2.85
9/3/2015,בטטות,,מ- 250 גר סוג א,4.45
9/3/2015,בצל,אדום,מקומי,1.85
9/3/2015,בצל,ירוק,ארוז סוג א,17.15
9/3/2015,בצל,ירוק,תפזורת סוג א,8.75
9/3/2015,בצל,ריברסייד,ק' 77-50 סוג א,1.50
9/3/2015,ברוקולי,,ארוז,14.00
9/3/2015,גזר,,ארוז,4.35
9/3/2015,גזר,,תפזורת סוג א,3.80
9/3/2015,דלורית,,סוג א,1.80
9/3/2015,דלעת,,בין 25-10 ק"ג א,1.85
9/3/2015,חזרת,,ב- 30-10 ס' א,30.00
9/3/2015,חסה,עגולה,יח' 1 סוג א,5.40
9/3/2015,חסה,ערבית,יח' 1 סוג א,4.05
9/3/2015,חצילים,,חממה,4.65
9/3/2015,כרוב,אדום,1-0.5 ק"ג סוג א,5.40
9/3/2015,כרוב,לבן,1-0.8 ק"ג סוג א,3.00
9/3/2015,כרובית,,בין 1.2-1 ק"ג א,6.40
9/3/2015,לוביה,,סוג א',17.35
9/3/2015,לוף,,ב- 10-7 ס"מ א,5.85
9/3/2015,מלונים,,כתום,2.70
9/3/2015,מלונים,גליה,מותג,2.95
9/3/2015,מלפפון,,.,4.65
9/3/2015,סלק,,ק' 85-60 סוג א,2.50
9/3/2015,עגבניות,חממה,.,5.50
9/3/2015,עגבניות,צ`רי,אשכולות,8.05
9/3/2015,עגבניות,צ`רי,תמר אשכולות,9.80
9/3/2015,פטריות,שמפניון,ק' 50 ממ' סוג א,24.15
9/3/2015,פלפל,אדום,חממה,6.55
9/3/2015,פלפל,חריף,ירוק,5.50
9/3/2015,פלפל,ירוק בהיר,.,6.20
9/3/2015,פלפל,ירוק כהה,ק' 70-60 סוג-א,6.00
9/3/2015,פלפל,צהוב,ק' 75-65 סוג א,7.05
9/3/2015,צנוניות,,ארוז,4.85
9/3/2015,קולורבי,,ב- 1-0.5 קג'  א,6.75
9/3/2015,קשואים,מקומי,סוג א,7.10
9/3/2015,שום,יבוא,סוג א,17.50
9/3/2015,שום,יבש,ק' 50-20 סוג א,13.00
9/3/2015,שומר,,סוג א,4.50
9/3/2015,שעועית,ירוקה,10-7 ס"מ סוג א,16.65
9/3/2015,תירס,,ארוז סוג א,4.05
9/3/2015,תפוח אדמה,דזירה,ארוז סוג א,3.10
9/3/2015,תפוח אדמה,דזירה,תפזורת סוג א,2.25
9/3/2015,תפוח אדמה,לבן,ארוז סוג א,2.65
9/3/2015,תפוח אדמה,לבן,תפזורת סוג א,1.70
9/3/2015,אבוקדו,,גליל,8.00
9/3/2015,אגסים,ספדונה,ק' 6 מותג,6.35
9/3/2015,אגסים,ספדונה,ק' 6.5 מותג,7.50
9/3/2015,אגסים,ספדונה,ק' 7 מותג,8.70
9/3/2015,אננס,,סוג א,21.45
9/3/2015,אפרסקים,,סמר סנו ק' 6,4.35
9/3/2015,אפרסקים,,סמר סנו ק' 6.5,5.55
9/3/2015,אפרסקים,,סמר סנו ק' 7,6.25
9/3/2015,בננות,,סוג א,5.10
9/3/2015,גויבות,,סוג א',8.80
9/3/2015,חבושים,,סוג א,12.00
9/3/2015,מנגו,טומי,סוג א,6.00
9/3/2015,מנגו,מיה,סוג א,15.65
9/3/2015,מנגו,קיט,סוג א,7.50
9/3/2015,מנגו,שלי,סוג א,8.20
9/3/2015,נקטרינות,אדומות,ק' 6 מותג,5.75
9/3/2015,נקטרינות,אדומות,ק' 6.5 מותג,6.95
9/3/2015,נקטרינות,אדומות,ק' 7 מותג,7.80
9/3/2015,נקטרינות,לבנות,ק' 6 מותג,6.30
9/3/2015,נקטרינות,לבנות,ק' 6.5 מותג,7.30
9/3/2015,נקטרינות,לבנות,ק' 7 מותג,8.35
9/3/2015,ענבים,,קרימסון,7.85
9/3/2015,ענבים,,קרימסון מותג,12.00
9/3/2015,ענבים,זייני,סוג א,4.35
9/3/2015,ענבים,טומפסון,מותג,11.35
9/3/2015,ענבים,טומפסון,סוג א',7.50
9/3/2015,ענבים,רדגלוב,מותג,7.00
9/3/2015,ענבים,רדגלוב,סוג א,4.10
9/3/2015,פסיפלורה,,ארוז מוותג,12.50
9/3/2015,צבר,,מובחר,13.00
9/3/2015,קיווי,הוארד,סוג א מותג,14.00
9/3/2015,קיווי,ייבוא,סוג א,22.00
9/3/2015,רימונים,,.,5.85
9/3/2015,שזיפים,סוג 440,.,7.00
9/3/2015,שזיפים,סנגולד,סוג א,7.80
9/3/2015,שזיפים,שגיב,סוג א' מאורך,7.55
9/3/2015,תמרים,תמרים ברהי,סוג א,8.35
9/3/2015,תפוחים,גלה,ק' 6.5 מותג,4.80
9/3/2015,תפוחים,גלה,ק' 7 מותג,5.75
9/3/2015,תפוחים,גלה,ק' 7.5 מותג,5.85
9/3/2015,תפוחים,גרני סמיט,ק' 6.5 מותג,5.50
9/3/2015,תפוחים,גרני סמיט,ק' 7 מותג,6.40
9/3/2015,תפוחים,גרני סמיט,ק' 7.5 מותג,7.40
9/3/2015,תפוחים,זהוב דלישס,ק' 6.5 מותג,5.00
9/3/2015,תפוחים,זהוב דלישס,ק' 7 מותג,6.00
9/3/2015,תפוחים,זהוב דלישס,ק' 7.5 מותג,7.10
9/3/2015,תפוחים,סטרקינג דל,ק' 6.5 מותג,4.85
9/3/2015,תפוחים,סטרקינג דל,ק' 7 מותג,5.85
9/3/2015,תפוחים,סטרקינג דל,ק' 7.5 מותג,6.65
9/2/2015,לימונים,לימונים,סוג א,7.70
9/2/2015,קלמנטינות,סצומה,.,6.00
9/2/2015,תפוזים,ולנסיה,סוג א',6.55
9/2/2015,תפוזים,טבורי,ניול,5.00
9/2/2015,אבטיחים,מיני,.,2.90
9/2/2015,אבטיחים,סידלס,במיכלים,2.25
9/2/2015,אבטיחים,סידלס,קרטונים,3.15
9/2/2015,בטטות,,מ- 250 גר סוג א,4.50
9/2/2015,בצל,אדום,מקומי,1.90
9/2/2015,בצל,ירוק,ארוז סוג א,17.50
9/2/2015,בצל,ירוק,תפזורת סוג א,9.20
9/2/2015,בצל,ריברסייד,ק' 77-50 סוג א,1.55
9/2/2015,ברוקולי,,ארוז,15.00
9/2/2015,גזר,,ארוז,4.45
9/2/2015,גזר,,תפזורת סוג א,3.70
9/2/2015,דלורית,,סוג א,1.45
9/2/2015,דלעת,,בין 25-10 ק"ג א,1.85
9/2/2015,חזרת,,ב- 30-10 ס' א,30.00
9/2/2015,חסה,עגולה,יח' 1 סוג א,5.10
9/2/2015,חסה,ערבית,יח' 1 סוג א,3.80
9/2/2015,חצילים,,חממה,5.20
9/2/2015,כרוב,אדום,1-0.5 ק"ג סוג א,5.10
9/2/2015,כרוב,לבן,1-0.8 ק"ג סוג א,2.95
9/2/2015,כרובית,,בין 1.2-1 ק"ג א,7.20
9/2/2015,לוביה,,סוג א',18.50
9/2/2015,לוף,,ב- 10-7 ס"מ א,6.75
9/2/2015,מלונים,,כתום,2.45
9/2/2015,מלונים,גליה,מותג,2.90
9/2/2015,מלפפון,,.,4.80
9/2/2015,סלק,,ק' 85-60 סוג א,2.50
9/2/2015,עגבניות,חממה,.,5.05
9/2/2015,עגבניות,צ`רי,אשכולות,7.10
9/2/2015,עגבניות,צ`רי,תמר אשכולות,8.00
9/2/2015,פטריות,שמפניון,ק' 50 ממ' סוג א,23.25
9/2/2015,פלפל,אדום,חממה,7.60
9/2/2015,פלפל,חריף,ירוק,4.80
9/2/2015,פלפל,ירוק בהיר,.,6.60
9/2/2015,פלפל,ירוק כהה,ק' 70-60 סוג-א,6.25
9/2/2015,פלפל,צהוב,ק' 75-65 סוג א,7.85
9/2/2015,צנוניות,,ארוז,4.85
9/2/2015,קולורבי,,ב- 1-0.5 קג'  א,7.70
9/2/2015,קשואים,מקומי,סוג א,7.20
9/2/2015,שום,יבוא,סוג א,17.45
9/2/2015,שום,יבש,ק' 50-20 סוג א,12.65
9/2/2015,שומר,,סוג א,4.85
9/2/2015,שעועית,ירוקה,10-7 ס"מ סוג א,17.10
9/2/2015,תירס,,ארוז סוג א,4.20
9/2/2015,תירס,,תפזורת סוג א,2.50
9/2/2015,תפוח אדמה,דזירה,ארוז סוג א,3.20
9/2/2015,תפוח אדמה,דזירה,תפזורת סוג א,2.35
9/2/2015,תפוח אדמה,לבן,ארוז סוג א,2.65
9/2/2015,תפוח אדמה,לבן,תפזורת סוג א,1.90
9/2/2015,אבוקדו,,גליל,8.65
9/2/2015,אגסים,ספדונה,ק' 6 מותג,6.60
9/2/2015,אגסים,ספדונה,ק' 6.5 מותג,7.50
9/2/2015,אגסים,ספדונה,ק' 7 מותג,8.50
9/2/2015,אננס,,סוג א,22.00
9/2/2015,אפרסמון,,טריומף ק' 7 מות,11.00
9/2/2015,אפרסקים,,סמר סנו ק' 6,5.10
9/2/2015,אפרסקים,,סמר סנו ק' 6.5,6.35
9/2/2015,אפרסקים,,סמר סנו ק' 7,7.10
9/2/2015,בננות,,סוג א,4.95
9/2/2015,גויבות,,סוג א',12.45
9/2/2015,מנגו,טומי,סוג א,5.05
9/2/2015,מנגו,מיה,סוג א,13.95
9/2/2015,מנגו,קיט,סוג א,6.60
9/2/2015,מנגו,שלי,סוג א,8.35
9/2/2015,נקטרינות,אדומות,ק' 6 מותג,6.60
9/2/2015,נקטרינות,אדומות,ק' 6.5 מותג,7.70
9/2/2015,נקטרינות,אדומות,ק' 7 מותג,8.65
9/2/2015,נקטרינות,לבנות,ק' 6 מותג,6.65
9/2/2015,נקטרינות,לבנות,ק' 6.5 מותג,7.80
9/2/2015,נקטרינות,לבנות,ק' 7 מותג,9.15
9/2/2015,ענבים,,קרימסון,7.70
9/2/2015,ענבים,,קרימסון מותג,12.05
9/2/2015,ענבים,זייני,סוג א,4.95
9/2/2015,ענבים,טומפסון,מותג,11.60
9/2/2015,ענבים,טומפסון,סוג א',7.25
9/2/2015,ענבים,רדגלוב,מותג,6.95
9/2/2015,ענבים,רדגלוב,סוג א,4.55
9/2/2015,פסיפלורה,,ארוז מוותג,13.30
9/2/2015,צבר,,מובחר,12.95
9/2/2015,קיווי,ייבוא,סוג א,22.00
9/2/2015,רימונים,,.,4.85
9/2/2015,שזיפים,ניו-יורקר,סוג א,8.50
9/2/2015,שזיפים,סוג 440,.,8.25
9/2/2015,שזיפים,סנגולד,סוג א,8.00
9/2/2015,שזיפים,שגיב,סוג א' מאורך,7.90
9/2/2015,תמרים,תמרים ברהי,סוג א,8.15
9/2/2015,תפוחים,גלה,ק' 6.5 מותג,4.90
9/2/2015,תפוחים,גלה,ק' 7 מותג,6.15
9/2/2015,תפוחים,גלה,ק' 7.5 מותג,6.70
9/2/2015,תפוחים,גרני סמיט,ק' 6.5 מותג,5.95
9/2/2015,תפוחים,גרני סמיט,ק' 7 מותג,6.95
9/2/2015,תפוחים,גרני סמיט,ק' 7.5 מותג,7.40
9/2/2015,תפוחים,זהוב דלישס,ק' 6.5 מותג,4.65
9/2/2015,תפוחים,זהוב דלישס,ק' 7 מותג,6.10
9/2/2015,תפוחים,זהוב דלישס,ק' 7.5 מותג,6.90
9/2/2015,תפוחים,סטרקינג דל,ק' 6.5 מותג,5.20
9/2/2015,תפוחים,סטרקינג דל,ק' 7 מותג,6.05
9/2/2015,תפוחים,סטרקינג דל,ק' 7.5 מותג,7.15
9/1/2015,לימונים,לימונים,סוג א,8.00
9/1/2015,תפוזים,ולנסיה,סוג א',6.75
9/1/2015,אבטיחים,סידלס,במיכלים,2.50
9/1/2015,אבטיחים,סידלס,קרטונים,2.55
9/1/2015,בטטות,,מ- 250 גר סוג א,4.25
9/1/2015,בצל,אדום,מקומי,1.90
9/1/2015,בצל,ירוק,ארוז סוג א,17.30
9/1/2015,בצל,ירוק,תפזורת סוג א,9.00
9/1/2015,בצל,ריברסייד,ק' 77-50 סוג א,1.50
9/1/2015,גזר,,ארוז,4.35
9/1/2015,גזר,,תפזורת סוג א,3.65
9/1/2015,דלורית,,סוג א,1.60
9/1/2015,דלעת,,בין 25-10 ק"ג א,1.75
9/1/2015,חזרת,,ב- 30-10 ס' א,30.00
9/1/2015,חסה,עגולה,יח' 1 סוג א,5.15
9/1/2015,חסה,ערבית,יח' 1 סוג א,3.85
9/1/2015,חצילים,,חממה,5.50
9/1/2015,כרוב,אדום,1-0.5 ק"ג סוג א,5.15
9/1/2015,כרוב,לבן,1-0.8 ק"ג סוג א,2.40
9/1/2015,כרובית,,בין 1.2-1 ק"ג א,7.25
9/1/2015,לוביה,,סוג א',16.50
9/1/2015,לוף,,ב- 10-7 ס"מ א,6.50
9/1/2015,מלונים,,כתום,2.40
9/1/2015,מלונים,גליה,מותג,3.15
9/1/2015,מלפפון,,.,3.95
