date,englishName,jewishNames,minPrice,maxPrice
18/12/2014,Kohlrabi,קולורבי,3.00,
18/12/2014,Green beans,שעועית ירוקה,12.00,
18/12/2014,Arum,לוף,4.50,5.00
18/12/2014,Green onion,בצל ירוק,4.20,
18/12/2014,Corn retail packaging,תירס באריזה קמעונאית,5.60,6.00
18/12/2014,Artichoke,ארטישוק,9.00,
17/12/2014,Greenhouse tomatoes,עגבניות חממה,2.20,2.60
17/12/2014,Cluster tomatoes,עגבניות באשכולות,2.80,3.20
17/12/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,5.20,
17/12/2014,Potato sacks,תפוא"ד שקים,2.50,2.70
17/12/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,2.80,3.00
17/12/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.50,3.70
17/12/2014,Red potato sacks,תפוא"ד אדום בשקים,2.60,2.80
17/12/2014,retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,2.90,3.10
17/12/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.80,4.00
17/12/2014,Carrot sacks,גזר בשקים,2.80,3.00
17/12/2014,Retail packaging carrot,גזר באריזה קמעונאית,3.30,3.50
17/12/2014,Riverside Onion,בצל ריברסייד,2.00,
17/12/2014,Red onion,בצל אדום,2.60,
17/12/2014,Garlic,שום,14.00,
17/12/2014,California pepper,פלפל קליפורני,3.00,
17/12/2014,Bright pepper,פלפל בהיר,3.00,
17/12/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,4.40,4.80
17/12/2014,Orange pepper,פלפל כתום,5.20,5.60
17/12/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,4.20,4.60
17/12/2014,Hot pepper,פלפל חריף,2.80,
17/12/2014,Greenhouse Eggplant,חצילים חממה,2.20,
17/12/2014,Greenhouse cucumbers,מלפפונים חממה,3.80,
17/12/2014,White cabbage,כרוב לבן,1.40,
17/12/2014,Red cabbage,כרוב אדום,2.20,
17/12/2014,Fennel,שומר,2.60,
17/12/2014,Cauliflower,כרובית,2.00,2.40
17/12/2014,courgette excellent quality,קישואים איכות מעולה,5.60,
17/12/2014,Lettuce 8 units,חסה 8 יחידות,20.00,22.00
17/12/2014,Galia Mellon Great quality,מילון גליה מעולה,4.50,5.00
17/12/2014,Orange Mellon,מילון כתום,4.50,5.00
17/12/2014,Radish,צנון,2.40,
17/12/2014,Small Radish packaging,צנונית באריזה,3.60,
17/12/2014,Beetroot,סלק,2.00,
17/12/2014,Turnip Graet quality,לפת איכות מעולה,3.50,
17/12/2014,Pumpkin,דלעת,3.00,
17/12/2014,Butternut,דלורית,3.20,
17/12/2014,Sweet potato graet qulity,בטטות איכות מעולה,6.00,
17/12/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,12.00,
17/12/2014,Kohlrabi,קולורבי,3.00,
17/12/2014,Green beans,שעועית ירוקה,12.00,
17/12/2014,Arum,לוף,4.50,5.00
17/12/2014,Green onion,בצל ירוק,4.20,
17/12/2014,Corn retail packaging,תירס באריזה קמעונאית,5.60,6.00
17/12/2014,Artichoke,ארטישוק,9.00,
16/12/2014,Greenhouse tomatoes,עגבניות חממה,2.40,2.80
16/12/2014,Cluster tomatoes,עגבניות באשכולות,3.00,3.40
16/12/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,5.80,
16/12/2014,Potato sacks,תפוא"ד שקים,2.50,2.70
16/12/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,2.80,3.00
16/12/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.50,3.70
16/12/2014,Red potato sacks,תפוא"ד אדום בשקים,2.60,2.80
16/12/2014,retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,2.90,3.10
16/12/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.80,4.00
16/12/2014,Carrot sacks,גזר בשקים,2.80,3.00
16/12/2014,Retail packaging carrot,גזר באריזה קמעונאית,3.30,3.50
16/12/2014,Riverside Onion,בצל ריברסייד,2.00,
16/12/2014,Red onion,בצל אדום,2.80,
16/12/2014,Garlic,שום,14.00,
16/12/2014,California pepper,פלפל קליפורני,3.20,
16/12/2014,Bright pepper,פלפל בהיר,3.20,
16/12/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,4.40,4.80
16/12/2014,Orange pepper,פלפל כתום,5.40,5.80
16/12/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,4.60,5.00
16/12/2014,Hot pepper,פלפל חריף,3.00,
16/12/2014,Greenhouse Eggplant,חצילים חממה,2.30,
16/12/2014,Greenhouse cucumbers,מלפפונים חממה,3.30,
16/12/2014,White cabbage,כרוב לבן,1.40,
16/12/2014,Red cabbage,כרוב אדום,2.50,
16/12/2014,Fennel,שומר,2.60,
16/12/2014,Cauliflower,כרובית,2.20,2.60
16/12/2014,courgette excellent quality,קישואים איכות מעולה,5.00,
16/12/2014,Lettuce 8 units,חסה 8 יחידות,20.00,22.00
16/12/2014,Galia Mellon Great quality,מילון גליה מעולה,4.50,5.00
16/12/2014,Orange Mellon,מילון כתום,4.50,5.00
16/12/2014,Radish,צנון,2.40,
16/12/2014,Small Radish packaging,צנונית באריזה,3.60,
16/12/2014,Beetroot,סלק,2.20,
16/12/2014,Turnip Graet quality,לפת איכות מעולה,3.50,
16/12/2014,Pumpkin,דלעת,3.00,
16/12/2014,Butternut,דלורית,3.20,
16/12/2014,Sweet potato graet qulity,בטטות איכות מעולה,6.00,
16/12/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,12.00,
16/12/2014,Kohlrabi,קולורבי,3.00,
16/12/2014,Green beans,שעועית ירוקה,13.00,
16/12/2014,Arum,לוף,4.50,5.00
16/12/2014,Green onion,בצל ירוק,4.20,
16/12/2014,Corn retail packaging,תירס באריזה קמעונאית,5.60,6.00
16/12/2014,Artichoke,ארטישוק,11.00,
15/12/2014,Greenhouse tomatoes,עגבניות חממה,2.60,3.00
15/12/2014,Cluster tomatoes,עגבניות באשכולות,3.20,3.60
15/12/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,6.40,
15/12/2014,Potato sacks,תפוא"ד שקים,2.50,2.70
15/12/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,2.80,3.00
15/12/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.50,3.70
15/12/2014,Red potato sacks,תפוא"ד אדום בשקים,2.60,2.80
15/12/2014,retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,2.90,3.10
15/12/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.80,4.00
15/12/2014,Carrot sacks,גזר בשקים,2.80,3.00
15/12/2014,Retail packaging carrot,גזר באריזה קמעונאית,3.30,3.50
15/12/2014,Riverside Onion,בצל ריברסייד,2.00,
15/12/2014,Red onion,בצל אדום,2.80,
15/12/2014,Garlic,שום,14.00,
15/12/2014,California pepper,פלפל קליפורני,3.40,
15/12/2014,Bright pepper,פלפל בהיר,3.40,
15/12/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,4.60,5.00
15/12/2014,Orange pepper,פלפל כתום,5.80,6.20
15/12/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,5.00,5.50
15/12/2014,Hot pepper,פלפל חריף,3.00,
15/12/2014,Greenhouse Eggplant,חצילים חממה,2.50,
15/12/2014,Greenhouse cucumbers,מלפפונים חממה,2.60,
15/12/2014,White cabbage,כרוב לבן,1.50,
15/12/2014,Red cabbage,כרוב אדום,2.20,
15/12/2014,Fennel,שומר,2.20,
15/12/2014,Cauliflower,כרובית,2.60,3.00
15/12/2014,courgette excellent quality,קישואים איכות מעולה,4.50,
15/12/2014,Lettuce 8 units,חסה 8 יחידות,20.00,22.00
15/12/2014,Galia Mellon Great quality,מילון גליה מעולה,4.50,5.00
15/12/2014,Orange Mellon,מילון כתום,4.50,5.00
15/12/2014,Radish,צנון,2.40,
15/12/2014,Small Radish packaging,צנונית באריזה,4.00,
15/12/2014,Beetroot,סלק,2.20,
15/12/2014,Turnip Graet quality,לפת איכות מעולה,4.00,
15/12/2014,Pumpkin,דלעת,3.00,
15/12/2014,Butternut,דלורית,3.20,
15/12/2014,Sweet potato graet qulity,בטטות איכות מעולה,6.00,
15/12/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,12.00,
15/12/2014,Kohlrabi,קולורבי,3.00,
15/12/2014,Green beans,שעועית ירוקה,13.00,
15/12/2014,Arum,לוף,4.50,5.00
15/12/2014,Green onion,בצל ירוק,4.50,
15/12/2014,Corn retail packaging,תירס באריזה קמעונאית,5.80,6.20
15/12/2014,Artichoke,ארטישוק,12.00,
14/12/2014,Greenhouse tomatoes,עגבניות חממה,2.60,3.00
14/12/2014,Cluster tomatoes,עגבניות באשכולות,3.20,3.60
14/12/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,6.80,
14/12/2014,Potato sacks,תפוא"ד שקים,2.50,2.70
14/12/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,2.80,3.00
14/12/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.50,3.70
14/12/2014,Red potato sacks,תפוא"ד אדום בשקים,2.60,2.80
14/12/2014,retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,2.90,3.10
14/12/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.80,4.00
14/12/2014,Carrot sacks,גזר בשקים,2.80,3.00
14/12/2014,Retail packaging carrot,גזר באריזה קמעונאית,3.30,3.50
14/12/2014,Riverside Onion,בצל ריברסייד,2.00,
14/12/2014,Red onion,בצל אדום,2.80,
14/12/2014,Garlic,שום,14.00,
14/12/2014,California pepper,פלפל קליפורני,3.40,
14/12/2014,Bright pepper,פלפל בהיר,3.40,
14/12/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,4.60,5.00
14/12/2014,Orange pepper,פלפל כתום,6.00,6.50
14/12/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,5.00,5.50
14/12/2014,Hot pepper,פלפל חריף,3.00,
14/12/2014,Greenhouse Eggplant,חצילים חממה,2.80,
14/12/2014,Greenhouse cucumbers,מלפפונים חממה,2.60,
14/12/2014,White cabbage,כרוב לבן,1.50,
14/12/2014,Red cabbage,כרוב אדום,2.20,
14/12/2014,Fennel,שומר,2.20,
14/12/2014,Cauliflower,כרובית,3.00,3.40
14/12/2014,courgette excellent quality,קישואים איכות מעולה,4.50,
14/12/2014,Lettuce 8 units,חסה 8 יחידות,20.00,22.00
14/12/2014,Galia Mellon Great quality,מילון גליה מעולה,4.50,5.00
14/12/2014,Orange Mellon,מילון כתום,4.50,5.00
14/12/2014,Radish,צנון,2.40,
14/12/2014,Small Radish packaging,צנונית באריזה,4.00,
14/12/2014,Beetroot,סלק,2.20,
14/12/2014,Turnip Graet quality,לפת איכות מעולה,4.00,
14/12/2014,Pumpkin,דלעת,3.00,
14/12/2014,Butternut,דלורית,3.20,
14/12/2014,Sweet potato graet qulity,בטטות איכות מעולה,6.00,
14/12/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,12.00,
14/12/2014,Kohlrabi,קולורבי,3.00,
14/12/2014,Green beans,שעועית ירוקה,12.00,
14/12/2014,Arum,לוף,4.50,5.00
14/12/2014,Green onion,בצל ירוק,4.50,
14/12/2014,Corn retail packaging,תירס באריזה קמעונאית,5.80,6.20
14/12/2014,Artichoke,ארטישוק,12.00,
11/12/2014,Greenhouse tomatoes,עגבניות חממה,2.80,3.20
11/12/2014,Cluster tomatoes,עגבניות באשכולות,3.60,4.00
11/12/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,8.00,
11/12/2014,Potato sacks,תפוא"ד שקים,2.30,2.50
11/12/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,2.60,2.80
11/12/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.30,3.50
11/12/2014,Red potato sacks,תפוא"ד אדום בשקים,2.40,2.60
11/12/2014,retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,2.70,2.90
11/12/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.60,3.80
11/12/2014,Carrot sacks,גזר בשקים,2.80,3.00
11/12/2014,Retail packaging carrot,גזר באריזה קמעונאית,3.30,3.50
11/12/2014,Riverside Onion,בצל ריברסייד,2.00,
11/12/2014,Red onion,בצל אדום,2.80,
11/12/2014,Garlic,שום,14.00,
11/12/2014,California pepper,פלפל קליפורני,3.60,
11/12/2014,Bright pepper,פלפל בהיר,3.60,
11/12/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,4.80,5.20
11/12/2014,Orange pepper,פלפל כתום,6.50,7.00
11/12/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,5.00,5.50
11/12/2014,Hot pepper,פלפל חריף,3.00,
11/12/2014,Greenhouse Eggplant,חצילים חממה,2.80,
11/12/2014,Greenhouse cucumbers,מלפפונים חממה,3.00,
11/12/2014,White cabbage,כרוב לבן,1.50,
11/12/2014,Red cabbage,כרוב אדום,2.20,
11/12/2014,Fennel,שומר,2.20,
11/12/2014,Cauliflower,כרובית,3.40,3.80
11/12/2014,courgette excellent quality,קישואים איכות מעולה,4.80,
11/12/2014,Lettuce 8 units,חסה 8 יחידות,20.00,22.00
11/12/2014,Galia Mellon Great quality,מילון גליה מעולה,5.00,5.50
11/12/2014,Orange Mellon,מילון כתום,5.00,5.50
11/12/2014,Radish,צנון,2.60,
11/12/2014,Small Radish packaging,צנונית באריזה,4.40,
11/12/2014,Beetroot,סלק,2.20,
11/12/2014,Turnip Graet quality,לפת איכות מעולה,4.00,
11/12/2014,Pumpkin,דלעת,3.00,
11/12/2014,Butternut,דלורית,3.60,
11/12/2014,Sweet potato graet qulity,בטטות איכות מעולה,6.00,
11/12/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,12.00,
11/12/2014,Kohlrabi,קולורבי,2.70,
11/12/2014,Green beans,שעועית ירוקה,12.00,
11/12/2014,Arum,לוף,4.80,5.20
11/12/2014,Green onion,בצל ירוק,4.50,
11/12/2014,Corn retail packaging,תירס באריזה קמעונאית,5.80,6.50
10/12/2014,Greenhouse tomatoes,עגבניות חממה,2.80,3.20
10/12/2014,Cluster tomatoes,עגבניות באשכולות,3.60,4.00
10/12/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,8.50,
10/12/2014,Potato sacks,תפוא"ד שקים,2.30,2.50
10/12/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,2.60,2.80
10/12/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.30,3.50
10/12/2014,Red potato sacks,תפוא"ד אדום בשקים,2.40,2.60
10/12/2014,retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,2.70,2.90
10/12/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.60,3.80
10/12/2014,Carrot sacks,גזר בשקים,2.80,3.00
10/12/2014,Retail packaging carrot,גזר באריזה קמעונאית,3.30,3.50
10/12/2014,Riverside Onion,בצל ריברסייד,2.00,
10/12/2014,Red onion,בצל אדום,2.80,
10/12/2014,Garlic,שום,14.00,
10/12/2014,California pepper,פלפל קליפורני,3.60,
10/12/2014,Bright pepper,פלפל בהיר,3.60,
10/12/2014,Red pepper ecxellent quality,פלפל אדום איכות מעולה,4.40,4.80
10/12/2014,Orange pepper,פלפל כתום,6.50,7.00
10/12/2014,Yellow pepper ecxellent quality,פלפל צהוב איכות מעולה,5.00,5.50
10/12/2014,Hot pepper,פלפל חריף,2.80,
10/12/2014,Greenhouse Eggplant,חצילים חממה,2.80,
10/12/2014,Greenhouse cucumbers,מלפפונים חממה,3.30,
10/12/2014,White cabbage,כרוב לבן,1.50,
10/12/2014,Red cabbage,כרוב אדום,2.20,
10/12/2014,Fennel,שומר,2.20,
10/12/2014,Cauliflower,כרובית,3.40,3.80
10/12/2014,courgette excellent quality,קישואים איכות מעולה,4.50,
10/12/2014,Lettuce 8 units,חסה 8 יחידות,20.00,22.00
10/12/2014,Galia Mellon Great quality,מילון גליה מעולה,4.50,5.00
10/12/2014,Orange Mellon,מילון כתום,4.50,5.00
10/12/2014,Radish,צנון,2.40,
10/12/2014,Small Radish packaging,צנונית באריזה,4.40,
10/12/2014,Beetroot,סלק,2.20,
10/12/2014,Turnip Graet quality,לפת איכות מעולה,4.00,
10/12/2014,Pumpkin,דלעת,3.00,
10/12/2014,Butternut,דלורית,3.60,
10/12/2014,Sweet potato graet qulity,בטטות איכות מעולה,6.00,
10/12/2014,Broccoli retail packaging,ברוקולי באריזה קמעונאית,12.00,
10/12/2014,Kohlrabi,קולורבי,2.70,
10/12/2014,Green beans,שעועית ירוקה,12.00,
10/12/2014,Arum,לוף,4.80,5.20
10/12/2014,Green onion,בצל ירוק,4.50,
10/12/2014,Corn retail packaging,תירס באריזה קמעונאית,5.80,6.50
09/12/2014,Greenhouse tomatoes,עגבניות חממה,3.00,3.40
09/12/2014,Cluster tomatoes,עגבניות באשכולות,3.80,4.20
09/12/2014,Cherry tomatoes in clusters,עגבניות שרי באשכולות,7.50,
09/12/2014,Potato sacks,תפוא"ד שקים,2.30,2.50
09/12/2014,Retail packaging potato,תפוא"ד באריזה קמעונאית,2.60,2.80
09/12/2014,Retail packaging white potato Excellent quality ,תפוא"ד באריזה קמעונאית לבן איכות מעולה,3.30,3.50
09/12/2014,Red potato sacks,תפוא"ד אדום בשקים,2.40,2.60
09/12/2014,retail packaging red potato,תפוא"ד אדום באריזה קמעונאית,2.70,2.90
09/12/2014,Retail packaging red potato excellent quality,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.60,3.80
09/12/2014,Carrot sacks,גזר בשקים,2.80,3.00
09/12/2014,Retail packaging carrot,גזר באריזה קמעונאית,3.30,3.50
